"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-310U3/DIA/BPM-01/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [1054, -21]
2023-09-24_04:54:00.055330285, [-894, -524]
2023-09-24_04:54:00.055428913, [-284, -517]
2023-09-24_04:54:00.055527541, [152, -455]
2023-09-24_04:54:00.055626169, [534, -275]
2023-09-24_04:54:00.055724797, [136, -203]
2023-09-24_04:54:00.055823425, [-227, -311]
2023-09-24_04:54:00.055922053, [-583, -471]
2023-09-24_04:54:00.056020681, [-1324, -555]
2023-09-24_04:54:00.056119309, [-1853, -527]
2023-09-24_04:54:00.056217937, [-1927, -423]
2023-09-24_04:54:00.056316565, [-1382, -462]
2023-09-24_04:54:00.056415193, [-782, -604]
2023-09-24_04:54:00.056513821, [-139, -751]
2023-09-24_04:54:00.056612449, [275, -712]
2023-09-24_04:54:00.056711077, [-166, -732]
2023-09-24_04:54:00.056809705, [-843, -819]
2023-09-24_04:54:00.056908333, [-837, -684]
2023-09-24_04:54:00.057006960, [-797, -561]
2023-09-24_04:54:00.057105588, [-1377, -505]
2023-09-24_04:54:00.057204216, [-1370, -745]
2023-09-24_04:54:00.057302844, [-760, -852]
2023-09-24_04:54:00.057401472, [-256, -752]
2023-09-24_04:54:00.057500100, [409, -610]
2023-09-24_04:54:00.057598728, [981, -467]
2023-09-24_04:54:00.057697356, [499, -474]
2023-09-24_04:54:00.057795984, [-224, -527]
2023-09-24_04:54:00.057894612, [-370, -576]
2023-09-24_04:54:00.057993240, [-518, -686]
2023-09-24_04:54:00.058091868, [-770, -844]
2023-09-24_04:54:00.058190496, [-1312, -737]
2023-09-24_04:54:00.058289124, [-1065, -586]
2023-09-24_04:54:00.058387752, [-27, -607]
2023-09-24_04:54:00.058486380, [615, -554]
2023-09-24_04:54:00.058585008, [747, -467]
2023-09-24_04:54:00.058683636, [392, -472]
2023-09-24_04:54:00.058782264, [-232, -601]
2023-09-24_04:54:00.058880892, [-812, -794]
2023-09-24_04:54:00.058979520, [-895, -958]
2023-09-24_04:54:00.059078148, [-88, -829]
2023-09-24_04:54:00.059176776, [782, -512]
2023-09-24_04:54:00.059275404, [252, -366]
2023-09-24_04:54:00.059374032, [-426, -490]
2023-09-24_04:54:00.059472660, [207, -738]
2023-09-24_04:54:00.059571287, [651, -694]
2023-09-24_04:54:00.059669915, [223, -540]
2023-09-24_04:54:00.059768543, [137, -568]
2023-09-24_04:54:00.059867171, [528, -647]
2023-09-24_04:54:00.059965799, [571, -686]
2023-09-24_04:54:00.060064427, [349, -665]
2023-09-24_04:54:00.060163055, [70, -655]
2023-09-24_04:54:00.060261683, [3, -600]
2023-09-24_04:54:00.060360311, [216, -577]
2023-09-24_04:54:00.060458939, [-52, -493]
2023-09-24_04:54:00.060557567, [-328, -454]
2023-09-24_04:54:00.060656195, [-513, -476]
2023-09-24_04:54:00.060754823, [-467, -393]
2023-09-24_04:54:00.060853451, [548, -461]
2023-09-24_04:54:00.060952079, [938, -551]
2023-09-24_04:54:00.061050707, [468, -561]
2023-09-24_04:54:00.061149335, [180, -474]
2023-09-24_04:54:00.061247963, [234, -346]
2023-09-24_04:54:00.061346591, [434, -268]
2023-09-24_04:54:00.061445219, [334, -188]
2023-09-24_04:54:00.061543847, [-16, -183]
2023-09-24_04:54:00.061642475, [-145, -333]
2023-09-24_04:54:00.061741103, [-333, -416]
2023-09-24_04:54:00.061839731, [-849, -294]
2023-09-24_04:54:00.061938359, [-828, -192]
2023-09-24_04:54:00.062036986, [-279, -84]
2023-09-24_04:54:00.062135614, [46, -169]
2023-09-24_04:54:00.062234242, [153, -173]
2023-09-24_04:54:00.062332870, [83, -10]
2023-09-24_04:54:00.062431498, [155, -105]
2023-09-24_04:54:00.062530126, [465, -230]
2023-09-24_04:54:00.062628754, [490, -290]
2023-09-24_04:54:00.062727382, [-65, -352]
2023-09-24_04:54:00.062826010, [-500, -245]
2023-09-24_04:54:00.062924638, [-204, -55]
2023-09-24_04:54:00.063023266, [564, -8]
2023-09-24_04:54:00.063121894, [722, 128]
2023-09-24_04:54:00.063220522, [330, 183]
2023-09-24_04:54:00.063319150, [251, 64]
2023-09-24_04:54:00.063417778, [-335, -170]
2023-09-24_04:54:00.063516406, [-719, -302]
2023-09-24_04:54:00.063615034, [-419, -338]
2023-09-24_04:54:00.063713662, [-68, -281]
2023-09-24_04:54:00.063812290, [162, -235]
2023-09-24_04:54:00.063910918, [18, -110]
2023-09-24_04:54:00.064009546, [-265, -50]
2023-09-24_04:54:00.064108174, [-252, -18]
2023-09-24_04:54:00.064206802, [244, 34]
2023-09-24_04:54:00.064305430, [1116, -65]
2023-09-24_04:54:00.064404058, [1169, -139]
2023-09-24_04:54:00.064502685, [295, -237]
2023-09-24_04:54:00.064601313, [-287, -118]
2023-09-24_04:54:00.064699941, [-347, -49]
2023-09-24_04:54:00.064798569, [-694, -141]
2023-09-24_04:54:00.064897197, [-748, -163]
2023-09-24_04:54:00.064995825, [-4, -26]
2023-09-24_04:54:00.065094453, [726, 37]
2023-09-24_04:54:00.065193081, [1137, 17]
2023-09-24_04:54:00.065291709, [1195, -69]
2023-09-24_04:54:00.065390337, [888, -88]
2023-09-24_04:54:00.065488965, [668, 38]
2023-09-24_04:54:00.065587593, [444, -125]
2023-09-24_04:54:00.065686221, [-192, -281]
2023-09-24_04:54:00.065784849, [-904, -198]
2023-09-24_04:54:00.065883477, [-1233, -245]
2023-09-24_04:54:00.065982105, [-573, -376]
2023-09-24_04:54:00.066080733, [300, -512]
2023-09-24_04:54:00.066179361, [604, -574]
2023-09-24_04:54:00.066277989, [469, -571]
2023-09-24_04:54:00.066376617, [-104, -446]
2023-09-24_04:54:00.066475245, [-520, -403]
2023-09-24_04:54:00.066573873, [-486, -468]
2023-09-24_04:54:00.066672501, [1, -517]
2023-09-24_04:54:00.066771129, [-99, -610]
2023-09-24_04:54:00.066869757, [-486, -522]
2023-09-24_04:54:00.066968384, [-396, -422]
2023-09-24_04:54:00.067067012, [-382, -475]
2023-09-24_04:54:00.067165640, [-418, -494]
2023-09-24_04:54:00.067264268, [-542, -482]
2023-09-24_04:54:00.067362896, [-384, -511]
2023-09-24_04:54:00.067461524, [287, -555]
2023-09-24_04:54:00.067560152, [842, -498]
2023-09-24_04:54:00.067658780, [1069, -518]
2023-09-24_04:54:00.067757408, [852, -647]
2023-09-24_04:54:00.067856036, [437, -765]
2023-09-24_04:54:00.067954664, [225, -683]
2023-09-24_04:54:00.068053292, [-386, -676]
2023-09-24_04:54:00.068151920, [-790, -795]
2023-09-24_04:54:00.068250548, [-703, -738]
2023-09-24_04:54:00.068349176, [-657, -676]
2023-09-24_04:54:00.068447804, [-5, -665]
2023-09-24_04:54:00.068546432, [537, -838]
2023-09-24_04:54:00.068645060, [162, -788]
2023-09-24_04:54:00.068743688, [-26, -469]
2023-09-24_04:54:00.068842316, [336, -391]
2023-09-24_04:54:00.068940944, [518, -535]
2023-09-24_04:54:00.069039572, [461, -607]
2023-09-24_04:54:00.069138200, [273, -559]
2023-09-24_04:54:00.069236828, [81, -577]
2023-09-24_04:54:00.069335456, [6, -749]
2023-09-24_04:54:00.069434083, [-67, -663]
2023-09-24_04:54:00.069532711, [117, -379]
2023-09-24_04:54:00.069631339, [220, -311]
2023-09-24_04:54:00.069729967, [53, -408]
2023-09-24_04:54:00.069828595, [354, -608]
2023-09-24_04:54:00.069927223, [713, -627]
2023-09-24_04:54:00.070025851, [599, -448]
2023-09-24_04:54:00.070124479, [141, -416]
2023-09-24_04:54:00.070223107, [58, -574]
2023-09-24_04:54:00.070321735, [457, -688]
2023-09-24_04:54:00.070420363, [682, -587]
2023-09-24_04:54:00.070518991, [571, -442]
2023-09-24_04:54:00.070617619, [378, -384]
2023-09-24_04:54:00.070716247, [540, -491]
2023-09-24_04:54:00.070814875, [774, -400]
2023-09-24_04:54:00.070913503, [621, -233]
2023-09-24_04:54:00.071012131, [382, -363]
2023-09-24_04:54:00.071110759, [134, -440]
2023-09-24_04:54:00.071209387, [-576, -419]
2023-09-24_04:54:00.071308015, [-1183, -508]
2023-09-24_04:54:00.071406643, [-990, -681]
2023-09-24_04:54:00.071505271, [127, -721]
2023-09-24_04:54:00.071603899, [1101, -613]
2023-09-24_04:54:00.071702527, [965, -521]
2023-09-24_04:54:00.071801155, [748, -721]
2023-09-24_04:54:00.071899782, [931, -637]
2023-09-24_04:54:00.071998410, [920, -268]
2023-09-24_04:54:00.072097038, [67, -297]
2023-09-24_04:54:00.072195666, [-760, -486]
2023-09-24_04:54:00.072294294, [-1000, -590]
2023-09-24_04:54:00.072392922, [-1346, -572]
2023-09-24_04:54:00.072491550, [-1553, -625]
2023-09-24_04:54:00.072590178, [-763, -890]
2023-09-24_04:54:00.072688806, [446, -998]
2023-09-24_04:54:00.072787434, [723, -948]
2023-09-24_04:54:00.072886062, [365, -751]
2023-09-24_04:54:00.072984690, [182, -718]
2023-09-24_04:54:00.073083318, [218, -911]
2023-09-24_04:54:00.073181946, [371, -881]
2023-09-24_04:54:00.073280574, [311, -767]
2023-09-24_04:54:00.073379202, [-220, -634]
2023-09-24_04:54:00.073477830, [-1026, -479]
2023-09-24_04:54:00.073576458, [-1553, -386]
2023-09-24_04:54:00.073675086, [-1655, -483]
2023-09-24_04:54:00.073773714, [-1481, -499]
2023-09-24_04:54:00.073872342, [-533, -470]
2023-09-24_04:54:00.073970970, [733, -550]
2023-09-24_04:54:00.074069598, [1546, -590]
2023-09-24_04:54:00.074168226, [1525, -624]
2023-09-24_04:54:00.074266854, [800, -647]
2023-09-24_04:54:00.074365481, [-17, -871]
2023-09-24_04:54:00.074464109, [-686, -918]
2023-09-24_04:54:00.074562737, [-1108, -584]
2023-09-24_04:54:00.074661365, [-1123, -430]
2023-09-24_04:54:00.074759993, [-885, -565]
2023-09-24_04:54:00.074858621, [-640, -698]
2023-09-24_04:54:00.074957249, [-394, -553]
2023-09-24_04:54:00.075055877, [111, -405]
2023-09-24_04:54:00.075154505, [270, -451]
2023-09-24_04:54:00.075253133, [318, -501]
2023-09-24_04:54:00.075351761, [850, -472]
2023-09-24_04:54:00.075450389, [596, -491]
2023-09-24_04:54:00.075549017, [-288, -528]
2023-09-24_04:54:00.075647645, [-1138, -638]
2023-09-24_04:54:00.075746273, [-1273, -567]
2023-09-24_04:54:00.075844901, [-796, -345]
2023-09-24_04:54:00.075943529, [-1114, -364]
2023-09-24_04:54:00.076042157, [-1351, -418]
2023-09-24_04:54:00.076140785, [-784, -259]
2023-09-24_04:54:00.076239413, [-163, -102]
2023-09-24_04:54:00.076338041, [-254, -182]
2023-09-24_04:54:00.076436669, [-351, -402]
2023-09-24_04:54:00.076535297, [351, -368]
2023-09-24_04:54:00.076633925, [520, -265]
2023-09-24_04:54:00.076732553, [540, -246]
2023-09-24_04:54:00.076831180, [664, -332]
2023-09-24_04:54:00.076929808, [361, -535]
2023-09-24_04:54:00.077028436, [-833, -437]
2023-09-24_04:54:00.077127064, [-2046, -445]
2023-09-24_04:54:00.077225692, [-1550, -340]
2023-09-24_04:54:00.077324320, [-542, -123]
2023-09-24_04:54:00.077422948, [-115, -147]
2023-09-24_04:54:00.077521576, [-111, -137]
2023-09-24_04:54:00.077620204, [-482, -276]
2023-09-24_04:54:00.077718832, [-964, -465]
2023-09-24_04:54:00.077817460, [-883, -570]
2023-09-24_04:54:00.077916088, [209, -591]
2023-09-24_04:54:00.078014716, [1163, -429]
2023-09-24_04:54:00.078113344, [1052, -453]
2023-09-24_04:54:00.078211972, [340, -407]
2023-09-24_04:54:00.078310600, [-340, -319]
2023-09-24_04:54:00.078409228, [-1243, -284]
2023-09-24_04:54:00.078507856, [-1776, -296]
2023-09-24_04:54:00.078606484, [-1082, -422]
2023-09-24_04:54:00.078705112, [-198, -395]
2023-09-24_04:54:00.078803740, [202, -447]
2023-09-24_04:54:00.078902368, [-4, -452]
2023-09-24_04:54:00.079000996, [-306, -354]
2023-09-24_04:54:00.079099624, [-247, -322]
2023-09-24_04:54:00.079198252, [409, -358]
2023-09-24_04:54:00.079296880, [1375, -412]
2023-09-24_04:54:00.079395507, [1357, -430]
2023-09-24_04:54:00.079494135, [523, -469]
2023-09-24_04:54:00.079592763, [-155, -454]
2023-09-24_04:54:00.079691391, [41, -447]
2023-09-24_04:54:00.079790019, [-204, -413]
2023-09-24_04:54:00.079888647, [-935, -430]
2023-09-24_04:54:00.079987275, [-674, -460]
2023-09-24_04:54:00.080085903, [334, -523]
2023-09-24_04:54:00.080184531, [841, -567]
2023-09-24_04:54:00.080283159, [856, -355]
2023-09-24_04:54:00.080381787, [972, -469]
2023-09-24_04:54:00.080480415, [757, -581]
2023-09-24_04:54:00.080579043, [215, -549]
2023-09-24_04:54:00.080677671, [-14, -615]
2023-09-24_04:54:00.080776299, [-153, -562]
2023-09-24_04:54:00.080874927, [-295, -575]
2023-09-24_04:54:00.080973555, [-22, -477]
2023-09-24_04:54:00.081072183, [181, -356]
2023-09-24_04:54:00.081170811, [-112, -431]
2023-09-24_04:54:00.081269439, [-426, -497]
2023-09-24_04:54:00.081368067, [-533, -530]
2023-09-24_04:54:00.081466695, [-406, -760]
2023-09-24_04:54:00.081565323, [-249, -880]
2023-09-24_04:54:00.081663951, [-129, -792]
2023-09-24_04:54:00.081762579, [253, -751]
2023-09-24_04:54:00.081861206, [361, -807]
2023-09-24_04:54:00.081959834, [181, -962]
2023-09-24_04:54:00.082058462, [130, -990]
2023-09-24_04:54:00.082157090, [574, -836]
2023-09-24_04:54:00.082255718, [691, -726]
2023-09-24_04:54:00.082354346, [4, -619]
2023-09-24_04:54:00.082452974, [-430, -500]
2023-09-24_04:54:00.082551602, [-168, -474]
2023-09-24_04:54:00.082650230, [360, -594]
2023-09-24_04:54:00.082748858, [263, -726]
2023-09-24_04:54:00.082847486, [-368, -657]
2023-09-24_04:54:00.082946114, [-347, -639]
2023-09-24_04:54:00.083044742, [38, -836]
2023-09-24_04:54:00.083143370, [186, -892]
2023-09-24_04:54:00.083241998, [298, -805]
2023-09-24_04:54:00.083340626, [327, -845]
2023-09-24_04:54:00.083439254, [356, -860]
2023-09-24_04:54:00.083537882, [279, -831]
2023-09-24_04:54:00.083636510, [-305, -747]
2023-09-24_04:54:00.083735138, [-777, -714]
2023-09-24_04:54:00.083833766, [-327, -813]
2023-09-24_04:54:00.083932394, [417, -865]
2023-09-24_04:54:00.084031022, [538, -813]
2023-09-24_04:54:00.084129650, [-73, -701]
2023-09-24_04:54:00.084228278, [-663, -532]
2023-09-24_04:54:00.084326905, [-671, -626]
2023-09-24_04:54:00.084425533, [163, -742]
2023-09-24_04:54:00.084524161, [911, -606]
2023-09-24_04:54:00.084622789, [1093, -495]
2023-09-24_04:54:00.084721417, [1498, -622]
2023-09-24_04:54:00.084820045, [1828, -847]
2023-09-24_04:54:00.084918673, [1390, -756]
2023-09-24_04:54:00.085017301, [252, -388]
2023-09-24_04:54:00.085115929, [-646, -438]
2023-09-24_04:54:00.085214557, [-735, -770]
2023-09-24_04:54:00.085313185, [-507, -608]
2023-09-24_04:54:00.085411813, [43, -214]
2023-09-24_04:54:00.085510441, [1010, -158]
2023-09-24_04:54:00.085609069, [1534, -355]
2023-09-24_04:54:00.085707697, [1266, -383]
2023-09-24_04:54:00.085806325, [815, -129]
2023-09-24_04:54:00.085904953, [615, -147]
2023-09-24_04:54:00.086003581, [423, -347]
2023-09-24_04:54:00.086102209, [510, -431]
2023-09-24_04:54:00.086200837, [934, -452]
2023-09-24_04:54:00.086299465, [889, -364]
2023-09-24_04:54:00.086398093, [282, -351]
2023-09-24_04:54:00.086496721, [-157, -334]
2023-09-24_04:54:00.086595349, [-432, -306]
2023-09-24_04:54:00.086693977, [-474, -247]
2023-09-24_04:54:00.086792604, [-463, -209]
2023-09-24_04:54:00.086891232, [-650, -288]
2023-09-24_04:54:00.086989860, [-244, -335]
2023-09-24_04:54:00.087088488, [543, -292]
2023-09-24_04:54:00.087187116, [1127, -247]
2023-09-24_04:54:00.087285744, [1188, -305]
2023-09-24_04:54:00.087384372, [621, -400]
2023-09-24_04:54:00.087483000, [-203, -484]
2023-09-24_04:54:00.087581628, [-479, -370]
2023-09-24_04:54:00.087680256, [-253, -224]
2023-09-24_04:54:00.087778884, [-63, -207]
2023-09-24_04:54:00.087877512, [20, -184]
2023-09-24_04:54:00.087976140, [27, -175]
2023-09-24_04:54:00.088074768, [-3, -78]
2023-09-24_04:54:00.088173396, [286, -97]
2023-09-24_04:54:00.088272024, [804, -197]
2023-09-24_04:54:00.088370652, [1078, -302]
2023-09-24_04:54:00.088469280, [720, -309]
2023-09-24_04:54:00.088567908, [177, -382]
2023-09-24_04:54:00.088666536, [2, -349]
2023-09-24_04:54:00.088765164, [135, -167]
2023-09-24_04:54:00.088863792, [-79, -211]
2023-09-24_04:54:00.088962420, [-288, -258]
2023-09-24_04:54:00.089061048, [-307, -209]
2023-09-24_04:54:00.089159676, [-201, -242]
2023-09-24_04:54:00.089258303, [409, -249]
2023-09-24_04:54:00.089356931, [733, -342]
2023-09-24_04:54:00.089455559, [629, -389]
2023-09-24_04:54:00.089554187, [581, -295]
2023-09-24_04:54:00.089652815, [866, -358]
2023-09-24_04:54:00.089751443, [1144, -413]
2023-09-24_04:54:00.089850071, [602, -465]
2023-09-24_04:54:00.089948699, [-159, -656]
2023-09-24_04:54:00.090047327, [-417, -664]
2023-09-24_04:54:00.090145955, [-395, -588]
2023-09-24_04:54:00.090244583, [-23, -514]
2023-09-24_04:54:00.090343211, [421, -417]
2023-09-24_04:54:00.090441839, [478, -477]
2023-09-24_04:54:00.090540467, [278, -436]
2023-09-24_04:54:00.090639095, [177, -249]
2023-09-24_04:54:00.090737723, [-30, -191]
2023-09-24_04:54:00.090836351, [64, -311]
2023-09-24_04:54:00.090934979, [219, -553]
2023-09-24_04:54:00.091033607, [3, -632]
2023-09-24_04:54:00.091132235, [258, -512]
2023-09-24_04:54:00.091230863, [681, -485]
2023-09-24_04:54:00.091329491, [462, -528]
2023-09-24_04:54:00.091428119, [-291, -478]
2023-09-24_04:54:00.091526747, [-479, -546]
2023-09-24_04:54:00.091625375, [25, -763]
2023-09-24_04:54:00.091724002, [121, -863]
2023-09-24_04:54:00.091822630, [-867, -832]
2023-09-24_04:54:00.091921258, [-1475, -877]
2023-09-24_04:54:00.092019886, [-876, -955]
2023-09-24_04:54:00.092118514, [-421, -792]
2023-09-24_04:54:00.092217142, [-446, -742]
2023-09-24_04:54:00.092315770, [-220, -845]
2023-09-24_04:54:00.092414398, [114, -938]
2023-09-24_04:54:00.092513026, [134, -878]
2023-09-24_04:54:00.092611654, [316, -719]
2023-09-24_04:54:00.092710282, [299, -697]
2023-09-24_04:54:00.092808910, [-248, -681]
2023-09-24_04:54:00.092907538, [-837, -754]
2023-09-24_04:54:00.093006166, [-1161, -831]
2023-09-24_04:54:00.093104794, [-998, -718]
2023-09-24_04:54:00.093203422, [-691, -684]
2023-09-24_04:54:00.093302050, [-668, -721]
2023-09-24_04:54:00.093400678, [-520, -705]
2023-09-24_04:54:00.093499306, [-382, -677]
2023-09-24_04:54:00.093597934, [-551, -490]
2023-09-24_04:54:00.093696562, [-435, -516]
2023-09-24_04:54:00.093795190, [-79, -741]
2023-09-24_04:54:00.093893818, [-10, -795]
2023-09-24_04:54:00.093992446, [-355, -798]
2023-09-24_04:54:00.094091074, [-476, -685]
2023-09-24_04:54:00.094189701, [-288, -516]
2023-09-24_04:54:00.094288329, [-341, -452]
2023-09-24_04:54:00.094386957, [-868, -498]
2023-09-24_04:54:00.094485585, [-1564, -528]
2023-09-24_04:54:00.094584213, [-1446, -315]
2023-09-24_04:54:00.094682841, [-729, -170]
2023-09-24_04:54:00.094781469, [-636, -316]
2023-09-24_04:54:00.094880097, [-203, -551]
2023-09-24_04:54:00.094978725, [573, -594]
2023-09-24_04:54:00.095077353, [525, -549]
2023-09-24_04:54:00.095175981, [-16, -526]
2023-09-24_04:54:00.095274609, [-444, -444]
2023-09-24_04:54:00.095373237, [-550, -403]
2023-09-24_04:54:00.095471865, [-684, -395]
2023-09-24_04:54:00.095570493, [-1483, -482]
2023-09-24_04:54:00.095669121, [-2205, -450]
2023-09-24_04:54:00.095767749, [-1660, -438]
2023-09-24_04:54:00.095866377, [-884, -425]
2023-09-24_04:54:00.095965005, [-443, -303]
2023-09-24_04:54:00.096063633, [89, -436]
2023-09-24_04:54:00.096162261, [368, -727]
2023-09-24_04:54:00.096260889, [388, -839]
2023-09-24_04:54:00.096359517, [195, -828]
2023-09-24_04:54:00.096458145, [-80, -694]
2023-09-24_04:54:00.096556773, [-188, -613]
2023-09-24_04:54:00.096655400, [-520, -593]
2023-09-24_04:54:00.096754028, [-1171, -518]
2023-09-24_04:54:00.096852656, [-939, -577]
2023-09-24_04:54:00.096951284, [-276, -745]
2023-09-24_04:54:00.097049912, [-393, -590]
2023-09-24_04:54:00.097148540, [-975, -400]
2023-09-24_04:54:00.097247168, [-1286, -440]
2023-09-24_04:54:00.097345796, [-648, -475]
2023-09-24_04:54:00.097444424, [165, -525]
2023-09-24_04:54:00.097543052, [352, -625]
2023-09-24_04:54:00.097641680, [230, -620]
2023-09-24_04:54:00.097740308, [69, -461]
2023-09-24_04:54:00.097838936, [-385, -382]
2023-09-24_04:54:00.097937564, [-789, -435]
2023-09-24_04:54:00.098036192, [-781, -456]
2023-09-24_04:54:00.098134820, [-371, -400]
2023-09-24_04:54:00.098233448, [299, -422]
2023-09-24_04:54:00.098332076, [709, -584]
2023-09-24_04:54:00.098430704, [604, -632]
2023-09-24_04:54:00.098529332, [126, -573]
2023-09-24_04:54:00.098627960, [-54, -660]
2023-09-24_04:54:00.098726588, [-147, -683]
2023-09-24_04:54:00.098825216, [60, -542]
2023-09-24_04:54:00.098923844, [476, -523]
2023-09-24_04:54:00.099022472, [972, -685]
2023-09-24_04:54:00.099121100, [1285, -824]
2023-09-24_04:54:00.099219727, [1069, -552]
2023-09-24_04:54:00.099318355, [114, -273]
2023-09-24_04:54:00.099416983, [-871, -353]
2023-09-24_04:54:00.099515611, [-525, -575]
2023-09-24_04:54:00.099614239, [291, -622]
2023-09-24_04:54:00.099712867, [510, -556]
2023-09-24_04:54:00.099811495, [641, -482]
2023-09-24_04:54:00.099910123, [718, -315]
2023-09-24_04:54:00.100008751, [708, -73]
2023-09-24_04:54:00.100107379, [877, -27]
2023-09-24_04:54:00.100206007, [668, -253]
2023-09-24_04:54:00.100304635, [104, -356]
2023-09-24_04:54:00.100403263, [-90, -333]
2023-09-24_04:54:00.100501891, [306, -343]
2023-09-24_04:54:00.100600519, [969, -259]
2023-09-24_04:54:00.100699147, [619, -194]
2023-09-24_04:54:00.100797775, [-85, -389]
2023-09-24_04:54:00.100896403, [194, -684]
2023-09-24_04:54:00.100995031, [536, -715]
2023-09-24_04:54:00.101093659, [8, -441]
2023-09-24_04:54:00.101192287, [-405, -420]
2023-09-24_04:54:00.101290915, [-119, -662]
2023-09-24_04:54:00.101389543, [246, -630]
2023-09-24_04:54:00.101488171, [369, -646]
2023-09-24_04:54:00.101586799, [159, -559]
2023-09-24_04:54:00.101685426, [-354, -475]
2023-09-24_04:54:00.101784054, [-481, -395]
2023-09-24_04:54:00.101882682, [-170, -359]
2023-09-24_04:54:00.101981310, [149, -724]
